arm_1,arm_2,arm_3,arm_4,arm_5,arm_6,arm_7,ee_x,ee_y,ee_z,ee_quat_x,ee_quat_y,ee_quat_z,ee_quat_w
0.3533791394695553,-0.9969190881087341,-1.8918820622973476,1.4519112851390694,-1.8112043991247426,-0.9614980120010753,-0.12244900986178031,0.5822085703651931,-0.2970234484112653,0.3191467642853963,-0.3833271449839603,-0.8620885540495421,-0.1627912814660365,-0.28872586232248254
1.0041276446081515,-0.3695626539364616,-3.2293824965387303,1.8524257374267143,0.5840301372135046,-0.2513713603141051,0.9809704758472335,0.48393843628808086,-0.24068691670594616,0.8873855446247809,0.9535476524162076,-0.06822422526120957,-0.00527805851971723,-0.29336746881225545
0.6277151898352489,-0.2982656355107598,-2.9228489649185203,0.46351616233878645,-0.5049319817060725,-0.9309100167828925,1.011600945044287,0.6231516811473107,-0.5636234665959226,0.5356796630372911,0.4301413093230934,-0.423308994472425,0.7314204740100688,-0.31750911705248
1.2272084701844779,-0.1136528731056965,-0.7668810051932837,0.7024407197696338,-1.8203763668870592,0.0009344155812038846,1.304711462419277,0.8282027562773073,-0.04959826328142273,0.36033935867669126,-0.20501259884926926,-0.6900106987686049,-0.5464187961588671,-0.4281139674224901
1.775382740782518,0.23495307956705958,0.6006123826493797,0.20951450532941068,1.561745057682493,1.2057217136733378,-0.09144455844684041,0.8407260260066887,0.1791931926025575,0.7526060363868154,-0.06398614417550214,-0.1190001614118052,-0.29694348209951704,-0.9452879473346361
2.31571967667843,-0.048597220737429225,0.5071918372685826,0.6761780779243923,0.396451757989009,0.08582693730402058,1.476559522214148,0.6981241608191868,0.44060267632521666,0.366592304012661,0.042056902813687076,-0.8333023325965228,-0.3241671017057979,-0.44581849399343804
2.461567391940834,-0.6712566487085743,-2.6761874594849964,1.8295047905731667,-1.156452974316629,-0.8563991653658316,-1.7188318555881739,0.2826003819288412,0.5721291080889097,0.690314479817613,-0.10732440882907293,0.10390581636075877,-0.6441493909006037,-0.7501710570251794
1.3712992298306754,-0.7724645166017827,-1.8973519594746553,1.4814447267930568,-1.5594990698451356,-0.1415792996338361,0.5844331824942122,0.6413771694020676,0.2984480976143524,0.4369962246518355,0.29324081139859015,-0.5778400323869943,-0.36699580843916074,-0.6674015283840609
1.1575159284530476,-0.169697626263712,-1.1689623909898263,1.086282959692325,-1.8345311781321123,-0.4522834240954171,0.8866276548929772,0.7922116968232001,0.05493345412553526,0.40005200854308554,-0.26004424092464673,-0.6101019680211739,-0.5084672237658943,-0.549193648665404
0.9250462740091177,0.46503188446179,-1.465400343201876,1.4983268011333146,-0.3226754180193685,-1.0372451591425715,-0.6730781319875512,0.7152040877915491,0.007512228881598366,0.6939855558355136,-0.3541441020423999,-0.5834685398118105,-0.6899783840481792,-0.24099014001556002
0.7150751529069843,-0.7285393834729452,-3.0836711526556915,1.7570484352203803,-0.11792395140917966,-0.07665367389471744,0.8440415649009656,0.5075089482797478,-0.39787057013770477,0.7277948701360686,0.6507126546498815,-0.06116515789129666,0.27172136174368555,-0.706398871821575
2.3247860901391215,0.10189518517279827,-2.1462597323387245,0.23188712611726864,1.1554787298892124,0.8581320498649436,-1.3344208030815021,0.644491793668237,0.5807525071161865,0.7135991700639281,0.21168337503429685,-0.6755469040323157,0.13229055632527162,-0.6937764322125626
1.656323329307987,-1.1799694860673753,-3.1542126572829474,1.461341826525768,-0.7685642134953199,0.27261498733093825,-0.44497841458134557,0.7158969256106692,0.06466312999299322,0.424471785205712,0.12534068530563774,-0.5035235232408605,0.15276000867736755,-0.8410815381989516
2.425857189195927,0.42108113929425883,-2.0016127290568253,0.17691121472164634,0.1622186426012966,0.7375546538260958,-1.5809603745914917,0.5237335639260199,0.5828767405623284,0.9404283403558396,-0.10597352862134783,-0.23628687637402962,-0.10838649568769525,-0.9597866902794003
1.2137054314252682,0.8392966633908043,-2.9030729983991876,2.0047784797040062,1.5885338309500125,-1.0143951422308568,-1.6689482525008614,0.10801531894364805,0.10397727261308407,0.9145110805494823,0.2556608098864121,0.45984566468366794,-0.7854691900168373,-0.3259105191523478
1.9942469796232885,0.6120136567495742,-0.3108767440013396,0.6206964443665802,-1.2231471686667394,-0.7563005411687614,0.7684359659919513,0.7540508675788475,0.3721465656747814,0.8331847841463556,-0.6056949597051853,-0.30077845169697826,-0.3483900551665029,-0.649068800855181
1.1633493394468146,0.38834258903398,0.5694759197253085,1.2145390757522148,1.341413441691586,0.6897764284287913,-0.6153516711505085,0.6663148976404072,-0.40733880206707157,0.5265737288589228,-0.5249094271660404,-0.7052272785171265,-0.2745740256360365,-0.389530080165277
0.9386303042879891,0.1408216854286768,-2.3424209379335155,1.3101576310596827,0.226622142283188,-0.8158648680212861,-1.7590484569421514,0.6803154576154075,-0.03472604572173389,0.8831174035906747,-0.2204788989593417,-0.23309760586094566,-0.673117626500235,-0.6663086538161282
0.3265865855290934,0.36049480377306997,-1.4301877993309877,1.1946528152834501,-1.350272880593609,0.31391849016637985,0.6767969049645883,0.633770857104623,-0.3962730932720321,0.7222775739953691,-0.2748740061556644,-0.5772923455518035,-0.4341792246765439,-0.6345598705926084
